timestamp,left_elbow,right_elbow,left_knee,right_knee,shoulder_alignment,hip_alignment,posture_ok
2026-03-29T21:36:38.529,,,,,0.0479,,0
2026-03-29T21:36:38.929,,,,,0.0474,,0
2026-03-29T21:36:39.209,,,,,0.0454,,0
2026-03-29T21:36:39.497,,,,,0.0412,,0
2026-03-29T21:36:39.782,,,,,0.0279,,1
2026-03-29T21:36:40.152,,,,,0.0437,,0
2026-03-29T21:36:40.541,39.08,,,,0.0671,,0
2026-03-29T21:36:40.920,39.37,,,,0.0563,,0
2026-03-29T21:36:41.281,38.69,,,,0.0517,,0
2026-03-29T21:36:41.639,38.68,,,,0.0429,,0
2026-03-29T21:36:42.040,39.26,,,,0.0367,,0
2026-03-29T21:36:42.412,39.77,,,,0.0429,,0
2026-03-29T21:36:42.782,41.00,,,,0.0475,,0
2026-03-29T21:36:43.162,40.82,,,,0.0467,,0
2026-03-29T21:36:43.527,41.32,,,,0.0433,,0
2026-03-29T21:36:43.895,42.93,,,,0.0387,,0
2026-03-29T21:36:44.266,43.54,,,,0.0446,,0
2026-03-29T21:36:44.646,41.63,,,,0.0537,,0
2026-03-29T21:36:45.006,40.83,,,,0.0554,,0
2026-03-29T21:36:45.368,41.40,,,,0.0638,,0
2026-03-29T21:36:45.747,40.39,,,,0.0688,,0
2026-03-29T21:36:46.168,36.42,,,,0.0758,,0
2026-03-29T21:36:46.526,29.99,,,,0.0675,,0
2026-03-29T21:36:46.894,22.89,,,,0.0571,,0
2026-03-29T21:36:47.244,21.77,,,,0.0658,,0
2026-03-29T21:36:47.615,27.86,,,,0.0638,,0
2026-03-29T21:36:48.006,37.93,,,,0.0575,,0
2026-03-29T21:36:48.361,44.43,,,,0.0633,,0
2026-03-29T21:36:48.708,34.62,,,,0.0537,,0
2026-03-29T21:36:49.047,29.68,,,,0.0250,,0
2026-03-29T21:36:49.320,85.50,,,,0.0163,,0
2026-03-29T21:36:49.592,157.35,,,,0.0358,,0
2026-03-29T21:36:49.869,,,,,0.0525,,0
2026-03-29T21:36:50.134,,,,,0.0583,,0
2026-03-29T21:36:50.411,,,,,0.0525,,0
2026-03-29T21:36:50.683,,,,,0.0442,,0
2026-03-29T21:36:50.952,,,,,0.0333,,0
2026-03-29T21:36:51.238,,,,,0.0225,,1
2026-03-29T21:36:51.527,,,,,0.0208,,1
2026-03-29T21:36:51.802,,,,,0.0254,,1
2026-03-29T21:36:52.087,,,,,0.0250,,1
2026-03-29T21:36:52.358,,,,,0.0225,,1
2026-03-29T21:36:52.633,,,,,0.0192,,1
2026-03-29T21:36:52.923,,,,,0.0212,,1
2026-03-29T21:36:53.197,,,,,0.0233,,1
2026-03-29T21:36:53.461,,,,,0.0233,,1
2026-03-29T21:36:53.744,,,,,0.0225,,1
2026-03-29T21:36:54.007,,,,,0.0171,,1
2026-03-29T21:36:54.304,,,,,0.0117,,1
2026-03-29T21:36:54.601,,,,,0.0117,,1
2026-03-29T21:36:54.915,,,,,0.0129,,1
2026-03-29T21:36:55.213,,,,,0.0179,,1
2026-03-29T21:36:55.494,,,,,0.0179,,1
2026-03-29T21:36:55.783,,9.15,,,0.0125,,0
2026-03-29T21:36:56.080,,8.22,,,0.0087,,0
2026-03-29T21:36:56.391,,19.01,,,0.0067,,0
2026-03-29T21:36:56.688,,17.37,,,0.0075,,0
2026-03-29T21:36:56.978,,6.44,,,0.0096,,0
2026-03-29T21:36:57.281,,6.44,,,0.0100,,0
2026-03-29T21:36:57.583,,19.85,,,0.0087,,0
2026-03-29T21:36:57.883,,45.05,,,0.0083,,0
2026-03-29T21:36:58.187,,33.79,,,0.0087,,0
2026-03-29T21:36:58.489,,7.31,,,0.0112,,0
2026-03-29T21:36:58.796,,6.52,,,0.0108,,0
2026-03-29T21:36:59.081,,28.52,,,0.0083,,0
2026-03-29T21:36:59.373,,33.30,,,0.0146,,0
2026-03-29T21:36:59.644,,59.55,,,0.0258,,0
2026-03-29T21:36:59.982,,83.22,,,0.0292,,0
2026-03-29T21:37:00.393,,19.35,,,0.0304,,0
2026-03-29T21:37:00.772,,28.12,,,0.0308,,0
2026-03-29T21:37:01.187,,28.60,,,0.0221,,0
2026-03-29T21:37:01.649,,,,,0.0129,,1
2026-03-29T21:37:02.049,,,,,0.0112,,1
2026-03-29T21:37:02.471,,,,,0.0121,,1
2026-03-29T21:37:02.865,,,,,0.0133,,1
2026-03-29T21:37:03.253,,,,,0.0167,,1
2026-03-29T21:37:03.657,,,,,0.0158,,1
2026-03-29T21:37:04.044,,,,,0.0146,,1
2026-03-29T21:37:04.454,,,,,0.0154,,1
2026-03-29T21:37:04.851,,,,,0.0167,,1
2026-03-29T21:37:05.235,,,,,0.0138,,1
2026-03-29T21:37:05.638,,,,,0.0100,,1
2026-03-29T21:37:06.056,,,,,0.0092,,1
2026-03-29T21:37:06.459,,,,,0.0092,,1
2026-03-29T21:37:06.843,,,,,0.0096,,1
2026-03-29T21:37:07.269,,,,,0.0142,,1
2026-03-29T21:37:07.675,,,,,0.0187,,1
2026-03-29T21:37:08.051,,,,,0.0279,,1
2026-03-29T21:37:08.444,,,,,0.0404,,0
2026-03-29T21:37:08.892,,,,,0.0529,,0
2026-03-29T21:37:09.358,,,,,0.0475,,0
2026-03-29T21:37:09.724,,,,,0.0437,,0
2026-03-29T21:37:10.123,,,,,0.0471,,0
2026-03-29T21:37:10.560,,,,,0.0467,,0
2026-03-29T21:37:10.926,,,,,0.0467,,0
2026-03-29T21:37:11.297,,,,,0.0429,,0
2026-03-29T21:37:11.704,,,,,0.0400,,0
2026-03-29T21:37:12.066,,,,,0.0379,,0
2026-03-29T21:37:12.463,,,,,0.0367,,0
2026-03-29T21:37:12.866,,,,,0.0354,,0
2026-03-29T21:37:13.262,,,,,0.0346,,0
2026-03-29T21:37:13.655,,,,,0.0333,,0
2026-03-29T21:37:14.092,,,,,0.0338,,0
2026-03-29T21:37:14.462,,,,,0.0338,,0
